File	Mentions
FOR_1932_105	Willem Elsschot
FOR_1932_106	Multatuli
FOR_1932_106	Homerus
FOR_1932_106	Jan te Winkel
FOR_1932_106	Albert Helman
FOR_1932_106	D.H. Lawrence
FOR_1932_106	Menno ter Braak
FOR_1932_106	Lodewijk van Deyssel
FOR_1932_106	Theun de Vries
FOR_1932_106	Albe
FOR_1932_106	Thomas Mann
FOR_1932_106	Israël Querido
FOR_1932_107	F.C. Terborgh
FOR_1932_108	Jan Engelman
FOR_1932_109	E. du Perron
FOR_1932_109	Heinrich von Kleist
FOR_1932_109	Dirk Coster
FOR_1932_109	Plato
FOR_1932_110	J.J. van Geuns
FOR_1932_110	J. van Geuns
FOR_1932_112	Richard Minne
FOR_1932_113	Bernard Shaw
FOR_1932_113	A. den Doolaard
FOR_1932_113	Dirk Coster
FOR_1932_113	Huib Luns
FOR_1932_116	Frans Coenen
FOR_1932_116	Menno ter Braak
FOR_1932_117	Ernest Michel
FOR_1932_118	Richard Minne
FOR_1932_119	Louis van Loo
FOR_1932_120	Louis van Loo
FOR_1932_121	Louis van Loo
FOR_1932_122	Dirk Coster
FOR_1932_122	A.A.M. Stols
FOR_1932_122	E. du Perron
FOR_1932_122	Albert Helman
FOR_1932_122	N.A. Donkersloot
FOR_1932_122	M. Stol
FOR_1932_122	Leopold
FOR_1932_122	Maurice Roelants
FOR_1932_122	Albe
FOR_1932_122	A. Roland Holst
FOR_1932_122	Nico Rost
FOR_1932_124	Carry van Bruggen
FOR_1932_124	Multatuli
FOR_1932_124	Top Naeff
FOR_1932_124	Anton van Duinkerken
FOR_1933_1	Homerus
FOR_1933_1	Menno ter Braak
FOR_1933_2	Willem Elsschot
FOR_1933_5	H. Marsman
FOR_1933_6	Edgar Allan Poe
FOR_1933_6	Hendrik de Vries
FOR_1933_7	A.J.D. van Oosten
FOR_1933_7	E. du Perron
FOR_1933_7	A. Roland Holst
FOR_1933_7	Eric van der Steen
FOR_1933_7	Edgar Allan Poe
FOR_1933_8	Victor E. van Vriesland
FOR_1933_8	Hendrik de Vries
FOR_1933_8	Dirk Coster
FOR_1933_8	Menno ter Braak
FOR_1933_9	E. du Perron
FOR_1933_9	Jef Last
FOR_1933_10	Willem Putman
FOR_1933_11	Louis de Bourbon
FOR_1933_12	Louis de Bourbon
FOR_1933_13	Louis de Bourbon
FOR_1933_14	Louis de Bourbon
FOR_1933_15	A.C. Willink
FOR_1933_16	Menno ter Braak
FOR_1933_17	P. Geyl
FOR_1933_17	H. Marsman
FOR_1933_17	P.N. van Eyck
FOR_1933_18	A. Roland Holst
FOR_1933_19	D.H. Lawrence
FOR_1933_19	E. du Perron
FOR_1933_19	Theun de Vries
FOR_1933_20	Edgar Allan Poe
FOR_1933_20	Hendrik de Vries
FOR_1933_21	Jaap van Gelderen
FOR_1933_26	Menno ter Braak
FOR_1933_27	Hendrik de Vries
FOR_1933_27	Dirk Coster
FOR_1933_27	H.T. Colenbrander
FOR_1933_28	J. Slauerhoff
FOR_1933_29	J. Slauerhoff
FOR_1933_30	J. Slauerhoff
FOR_1933_31	Multatuli
FOR_1933_31	H. Marsman
FOR_1933_31	E. du Perron
FOR_1933_31	Dirk Coster
FOR_1933_31	Hendrik de Vries
FOR_1933_31	A. Roland Holst
FOR_1933_32	Menno ter Braak
FOR_1933_34	Charley Toorop
FOR_1933_35	E. du Perron
FOR_1933_36	Leopold
FOR_1933_36	J.W.F. Werumeus Buning
FOR_1933_36	E. du Perron
FOR_1933_36	Martin Leopold
FOR_1933_37	Hendrik de Vries
FOR_1933_37	Jean Cocteau
FOR_1933_38	Menno ter Braak
FOR_1933_40	Nico Rost
FOR_1933_40	Menno ter Braak
FOR_1933_41	Herman van den Bergh
FOR_1933_41	Hendrik de Vries
FOR_1933_41	Léon
FOR_1933_41	Herman Gorter
FOR_1933_41	Edgar Allan Poe
FOR_1933_41	William Blake
FOR_1933_42	F.C. Terborgh
FOR_1933_44	Leopold
FOR_1933_45	Menno ter Braak
FOR_1933_46	H. Marsman
FOR_1933_47	Jan van Nijlen
FOR_1933_48	Jan van Nijlen
FOR_1933_49	Jan van Nijlen
FOR_1933_50	Jan van Nijlen
FOR_1933_51	J. Slauerhoff
FOR_1933_52	H. Marsman
FOR_1933_52	Jan Engelman
FOR_1933_54	M.B. Frenkel
FOR_1933_55	Menno ter Braak
FOR_1933_56	Cornelis Veth
FOR_1933_56	E. du Perron
FOR_1933_57	H. Marsman
FOR_1933_57	Anton van Duinkerken
FOR_1933_58	Charley Toorop
FOR_1933_58	Freek van Leeuwen
FOR_1933_58	Sigmund Freud
FOR_1933_58	Jef Last
FOR_1933_58	Eric van der Steen
FOR_1933_59	Willem Elsschot
FOR_1933_59	Jan Greshoff
FOR_1933_59	Albe
FOR_1933_59	Peeters
FOR_1933_60	Hendrik de Vries
FOR_1933_61	E. du Perron
FOR_1933_61	Gerard Bruning
FOR_1933_62	Louis de Bourbon
FOR_1933_63	Josine Reuling
FOR_1933_64	Victor Varangot
FOR_1933_64	James Joyce
FOR_1933_65	A. Roland Holst
FOR_1933_65	Gérard de Nerval
FOR_1933_65	E. du Perron
FOR_1933_65	Jan Engelman
FOR_1933_66	Nico van Suchtelen
FOR_1933_66	Jacob van Maerlant
FOR_1933_66	Guillaume Apollinaire
FOR_1933_66	Anton van Duinkerken
FOR_1933_66	Jan Engelman
FOR_1933_67	Cola Debrot
FOR_1933_68	Ilja Ehrenburg
FOR_1933_68	E. du Perron
FOR_1933_71	Willem Elsschot
FOR_1933_73	H. Marsman
FOR_1933_76	Gerard Walschap
FOR_1933_77	J. Slauerhoff
FOR_1933_78	J. Slauerhoff
FOR_1933_79	D.H. Lawrence
FOR_1933_79	Multatuli
FOR_1933_79	E. du Perron
FOR_1933_79	William Shakespeare
FOR_1933_80	Willem Elsschot
FOR_1933_80	Peeters
FOR_1933_81	Heinrich von Kleist
FOR_1933_83	Cola Debrot
FOR_1933_84	Hermann Kesten
FOR_1933_84	Multatuli
FOR_1933_84	Menno ter Braak
FOR_1933_85	Willem Elsschot
FOR_1933_85	Peeters
FOR_1933_86	Louis de Bourbon
FOR_1933_87	Louis de Bourbon
FOR_1933_88	Ina Boudier-Bakker
FOR_1933_89	Cola Debrot
FOR_1933_90	M.B. Frenkel
FOR_1933_91	M.B. Frenkel
FOR_1933_92	Felix Timmermans
FOR_1933_92	Hein Boeken
FOR_1933_92	Homerus
FOR_1933_92	Albert Verwey
FOR_1933_92	Jan te Winkel
FOR_1933_92	Jan ten Brink
FOR_1933_92	Multatuli
FOR_1933_92	Willem Kloos
FOR_1933_92	Willem Elsschot
FOR_1933_92	Lodewijk van Deyssel
FOR_1933_92	Albe
FOR_1933_92	Frederik van Eeden
FOR_1933_92	Horatius
FOR_1933_92	J. Prins
FOR_1933_92	Menno ter Braak
FOR_1933_93	Willem Kloos
FOR_1933_93	Pierre de Ronsard
FOR_1933_93	Stefan George
FOR_1933_93	Willem Elsschot
FOR_1933_93	A. Roland Holst
FOR_1933_94	Paul Valéry
FOR_1933_95	D.A.M. Binnendijk
FOR_1933_96	Willem Elsschot
FOR_1933_96	Albe
FOR_1933_96	Peeters
FOR_1933_98	Multatuli
FOR_1933_98	Cornelis Veth
FOR_1933_98	E. du Perron
FOR_1933_98	Theun de Vries
FOR_1933_99	Albe
FOR_1933_99	Albert C.A. Voortman
FOR_1933_100	J. Slauerhoff
FOR_1933_101	Victor E. van Vriesland
FOR_1933_101	Hendrik de Vries
FOR_1933_101	J.W.F. Werumeus Buning
FOR_1933_101	Albe
FOR_1933_101	Menno ter Braak
FOR_1933_102	Victor E. van Vriesland
FOR_1933_102	Marnix Gijsen
FOR_1933_102	Gerard Walschap
FOR_1933_102	Maurice Roelants
FOR_1933_102	Menno ter Braak
FOR_1933_103	J. Slauerhoff
FOR_1933_104	J. Slauerhoff
FOR_1933_105	J. Slauerhoff
FOR_1933_106	J. Slauerhoff
FOR_1933_107	Homerus
FOR_1933_107	Menno ter Braak
FOR_1933_111	Hendrik de Vries
FOR_1933_112	Victor Varangot
FOR_1933_113	Frans Buyle
FOR_1933_114	Louis de Bourbon
FOR_1933_116	Eric van der Steen
FOR_1933_117	Multatuli
FOR_1933_117	A. den Doolaard
FOR_1933_117	Dirk Coster
FOR_1933_117	Plato
FOR_1933_117	Léon
FOR_1933_117	Theun de Vries
FOR_1933_117	Anton van Duinkerken
FOR_1934_1	Victor E. van Vriesland
FOR_1934_1	Raymond Herreman
FOR_1934_1	Marnix Gijsen
FOR_1934_1	Gerard Walschap
FOR_1934_1	Maurice Roelants
FOR_1934_1	Menno ter Braak
FOR_1934_2	J. Slauerhoff
FOR_1934_3	Victor E. van Vriesland
FOR_1934_4	Victor E. van Vriesland
FOR_1934_5	F.C. Terborgh
FOR_1934_9	Top Naeff
FOR_1934_9	E. du Perron
FOR_1934_9	T.S. Eliot
FOR_1934_10	J. Slauerhoff
FOR_1934_11	J. Slauerhoff
FOR_1934_12	Henri van Booven
FOR_1934_13	Marnix Gijsen
FOR_1934_15	Gerard Walschap
FOR_1934_15	Leopold
FOR_1934_15	Peeters
FOR_1934_16	André Demedts
FOR_1934_17	Karel Leroux
FOR_1934_22	Jozef Muls
FOR_1934_22	Lode Zielens
FOR_1934_22	Herman Teirlinck
FOR_1934_22	Marnix Gijsen
FOR_1934_22	Hugo Verriest
FOR_1934_22	Karel van de Woestijne
FOR_1934_23	Leopold
FOR_1934_23	Stefan George
FOR_1934_23	Albe
FOR_1934_23	Raymond Brulez
FOR_1934_25	Richard Minne
FOR_1934_26	Richard Minne
FOR_1934_27	Richard Minne
FOR_1934_28	Richard Minne
FOR_1934_29	Richard Minne
FOR_1934_30	Gerard Walschap
FOR_1934_30	Leopold
FOR_1934_31	Paul Rogghé
FOR_1934_33	Lode Zielens
FOR_1934_33	Raymond Herreman
FOR_1934_33	Albe
FOR_1934_33	Albert Helman
FOR_1934_34	Stefan George
FOR_1934_35	Stefan George
FOR_1934_36	Stefan George
FOR_1934_38	D.A.M. Binnendijk
FOR_1934_39	D.A.M. Binnendijk
FOR_1934_40	E. du Perron
FOR_1934_41	A.M. Hammacher
FOR_1934_41	Jacob Bendien
FOR_1934_43	C.P. Burger
FOR_1934_43	J. Beckering Vinckers
FOR_1934_43	Eelco Verwijs
FOR_1934_43	Menno ter Braak
FOR_1934_44	J. Slauerhoff
FOR_1934_45	Stefan George
FOR_1934_45	Herman de Man
FOR_1934_45	Maurits Dekker
FOR_1934_45	Sigmund Freud
FOR_1934_45	Theun de Vries
FOR_1934_45	Jef Last
FOR_1934_46	Menno ter Braak
FOR_1934_47	Jaap van Gelderen
FOR_1934_48	Jaap van Gelderen
FOR_1934_49	Leopold
FOR_1934_49	Homerus
FOR_1934_49	James Joyce
FOR_1934_50	M.B. Frenkel
FOR_1934_51	Taeke de Groot
FOR_1934_52	J. Slauerhoff
FOR_1934_55	E. du Perron
FOR_1934_58	Karel Jonckheere
FOR_1934_60	Raymond Brulez
FOR_1934_60	Huib Hoste
FOR_1934_61	Paul Verbruggen
FOR_1934_65	Gerard Walschap
FOR_1934_66	Karel van de Woestijne
FOR_1934_66	Marnix Gijsen
FOR_1934_67	Max Lamberty
FOR_1934_68	Richard Minne
FOR_1934_69	Karel Leroux
FOR_1934_70	Gerard Walschap
FOR_1934_70	Paul Claudel
FOR_1934_72	Multatuli
FOR_1934_72	Joris Ivens
FOR_1934_72	Prosper van Langendonck
FOR_1934_72	Hendrik Conscience
FOR_1934_72	Joris Iven
FOR_1934_72	Karel van den Oever
FOR_1934_72	Joris Eeckhout
FOR_1934_79	D.H. Lawrence
FOR_1934_79	E. du Perron
FOR_1934_79	James Joyce
FOR_1934_80	Jan Gin
FOR_1934_81	Cola Debrot
FOR_1934_82	Ina Boudier-Bakker
FOR_1934_82	Albe
FOR_1934_84	J. Slauerhoff
FOR_1934_85	H. Marsman
FOR_1934_85	Constant van Wessem
FOR_1934_85	P. de Boer
FOR_1934_85	Maurits Dekker
FOR_1934_85	Leopold
FOR_1934_85	Theun de Vries
FOR_1934_85	Johan Fabricius
FOR_1934_85	C.F. Meyer
FOR_1934_86	Siegfried E. van Praag
FOR_1934_87	F.C. Terborgh
FOR_1934_88	F.C. Terborgh
FOR_1934_89	J. Slauerhoff
FOR_1934_91	A. Roland Holst
FOR_1934_91	E. du Perron
FOR_1934_91	D.H. Lawrence
FOR_1934_92	D.A.M. Binnendijk
FOR_1934_93	J. Slauerhoff
FOR_1934_94	Jan Engelman
FOR_1934_96	Max Nord
FOR_1934_96	Albrecht Rodenbach
FOR_1934_96	Plato
FOR_1934_96	Raymond Brulez
FOR_1934_96	Novalis
FOR_1934_96	Albe
FOR_1934_96	Horatius
FOR_1934_96	Alice Nahon
FOR_1934_97	André Demedts
FOR_1934_98	Karel Leroux
FOR_1934_99	Gerard Walschap
FOR_1934_100	Gerard Walschap
FOR_1934_101	Horatius
FOR_1934_101	Leopold
FOR_1934_101	Willem Kloos
FOR_1934_103	Gerard Walschap
FOR_1934_104	Gerard Walschap
FOR_1934_104	P. Morlion
FOR_1934_104	Marnix Gijsen
FOR_1934_105	D.H. Lawrence
FOR_1934_105	Giacomo Antonini
FOR_1934_106	J.C. Bloem
FOR_1934_108	Willem Visser
FOR_1934_110	J. Slauerhoff
FOR_1934_111	Erich Wichman
FOR_1934_112	Multatuli
FOR_1934_112	E. du Perron
FOR_1934_112	Alie Smeding
FOR_1934_112	F. de Sinclair
FOR_1934_112	Dirk Coster
FOR_1934_112	Theun de Vries
FOR_1934_112	Jan Engelman
FOR_1934_113	M.B. Frenkel
FOR_1934_114	M.B. Frenkel
FOR_1934_115	J. Slauerhoff
FOR_1934_119	Carel Scharten
FOR_1934_119	Willem Elsschot
FOR_1934_119	Léon
FOR_1934_119	William Wilson
FOR_1934_120	Willem Elsschot
FOR_1934_122	Herman Teirlinck
FOR_1934_122	Guido Gezelle
FOR_1934_122	Jan van Nijlen
FOR_1934_122	Marnix Gijsen
FOR_1934_122	Richard Minne
FOR_1934_123	Filip de Pillecyn
FOR_1934_124	Willem Putman
FOR_1934_124	James Joyce
FOR_1934_124	Marnix Gijsen
FOR_1934_124	Joris Eeckhout
FOR_1934_124	Marcel Demeulenaere
FOR_1934_125	Karel van den Oever
FOR_1934_125	Albe
FOR_1934_125	Marnix Gijsen
FOR_1934_127	Guido Gezelle
FOR_1934_132	Willem Elsschot
FOR_1934_134	Garmt Stuiveling
FOR_1934_134	Leopold
FOR_1934_134	Hein Boeken
FOR_1934_134	Hélène Swarth
FOR_1934_135	Albe
FOR_1934_135	Albert C.A. Voortman
FOR_1934_136	J. Slauerhoff
FOR_1934_138	D.A.M. Binnendijk
FOR_1934_139	H. Marsman
FOR_1934_141	Eduard Verkade
FOR_1934_141	Herman de Man
FOR_1934_141	Ilja Ehrenburg
FOR_1934_141	Theun de Vries
FOR_1934_141	Geerten Gossaert
FOR_1934_144	Leopold
FOR_1934_144	E. du Perron
FOR_1934_144	Plato
FOR_1934_145	C.L. Sciarone
FOR_1934_146	J. Slauerhoff
FOR_1934_147	Reinold Kuipers
FOR_1934_148	Reinold Kuipers
FOR_1934_150	Gerard Walschap
FOR_1934_150	Wies Moens
FOR_1934_150	Plato
FOR_1934_151	Marcel Matthijs
FOR_1934_151	Albe
FOR_1934_152	Willem Elsschot
FOR_1934_152	Leopold
FOR_1934_152	Albe
FOR_1934_153	Plato
FOR_1934_157	Plato
FOR_1934_159	Felix Timmermans
FOR_1934_159	Antoon Thiry
FOR_1934_160	Willem Elsschot
FOR_1934_161	Ernest Claes
FOR_1934_161	Hubert
FOR_1934_162	J. Slauerhoff
FOR_1934_163	J. Slauerhoff
FOR_1934_164	J. Slauerhoff
FOR_1934_165	J. Slauerhoff
FOR_1934_166	Firmin van Hecke
FOR_1934_166	Karel van de Woestijne
FOR_1934_166	Jan van Nijlen
FOR_1934_168	Jan van Gelder
FOR_1934_169	J. Slauerhoff
FOR_1934_170	Multatuli
FOR_1934_170	M.H. Székely-Lulofs
FOR_1934_170	Melati van Java
FOR_1934_170	Lodewijk van Deyssel
FOR_1934_170	Albert Kuyle
FOR_1934_170	Theun de Vries
FOR_1934_170	Albe
FOR_1934_171	E. du Perron
FOR_1934_171	Rie Cramer
FOR_1934_171	Alfred de Musset
FOR_1934_172	F.C. Terborgh
FOR_1934_173	H.W.J.M. Keuls
FOR_1934_174	H.W.J.M. Keuls
FOR_1934_175	H.W.J.M. Keuls
FOR_1934_176	H.W.J.M. Keuls
FOR_1934_177	H.W.J.M. Keuls
FOR_1934_178	B. Roest Crollius
FOR_1934_179	Just Havelaar
FOR_1934_179	E. du Perron
FOR_1934_179	Ernest Claes
FOR_1934_179	P.H. Ritter jr.
FOR_1934_179	J. Slauerhoff
FOR_1934_179	Leopold
FOR_1934_179	Maurits Uyldert
FOR_1934_179	J. Prins
FOR_1934_180	Raymond Brulez
FOR_1934_180	Bergman
FOR_1934_183	Louis Couperus
FOR_1934_184	Willem Elsschot
FOR_1934_184	Albe
FOR_1934_185	Raymond Brulez
FOR_1934_186	André Demedts
FOR_1934_187	Jan Vercammen
FOR_1934_188	Frank van den Wijngaert
FOR_1934_189	Jan Hammenecker
FOR_1934_189	Alice Nahon
FOR_1934_189	Karel van den Oever
FOR_1934_189	Marnix Gijsen
FOR_1934_195	Felix Timmermans
FOR_1934_195	Wies Moens
FOR_1934_195	August van Cauwelaert
FOR_1934_195	Marnix Gijsen
FOR_1934_195	Richard Minne
FOR_1934_195	Antoon Thiry
FOR_1934_195	Karel van de Woestijne
FOR_1934_196	William Blake
FOR_1934_196	Menno ter Braak
FOR_1934_197	A. Roland Holst
FOR_1934_198	A. Roland Holst
FOR_1934_199	Cola Debrot
FOR_1934_200	Victor E. van Vriesland
FOR_1934_201	Paul Valéry
FOR_1934_201	E. du Perron
FOR_1934_202	Multatuli
FOR_1934_202	H. Marsman
FOR_1934_202	Homerus
FOR_1934_202	E. du Perron
FOR_1934_202	Herman van den Bergh
FOR_1934_202	Ina Boudier-Bakker
FOR_1934_202	Emmy van Lokhorst
FOR_1934_202	Jo van Ammers-Küller
FOR_1935_3	C.L. Sciarone
FOR_1935_4	E. du Perron
FOR_1935_5	D.A.M. Binnendijk
FOR_1935_6	D.A.M. Binnendijk
FOR_1935_7	Multatuli
FOR_1935_7	Menno ter Braak
FOR_1935_8	Cola Debrot
FOR_1935_9	Theun de Vries
FOR_1935_9	Jef Last
FOR_1935_12	Gerard Walschap
FOR_1935_12	Maurits Sabbe
FOR_1935_12	Raymond Brulez
FOR_1935_13	Amand Simoens
FOR_1935_14	Victor J. Brunclair
FOR_1935_15	Karel Vertommen
FOR_1935_16	Gerard Walschap
FOR_1935_16	Peeters
FOR_1935_18	Lode Zielens
FOR_1935_19	Horatius
FOR_1935_19	Léon
FOR_1935_27	Marnix Gijsen
FOR_1935_27	Jan Engelman
FOR_1935_32	Maurice Gilliams
FOR_1935_32	Willem Elsschot
FOR_1935_32	Karel van de Woestijne
FOR_1935_32	Marnix Gijsen
FOR_1935_34	Jan H. Eekhout
FOR_1935_35	A. Roland Holst
FOR_1935_35	H. Marsman
FOR_1935_35	Menno ter Braak
FOR_1935_35	Jan Engelman
FOR_1935_36	H. Marsman
FOR_1935_36	Menno ter Braak
FOR_1935_36	Jan Engelman
FOR_1935_42	J. Slauerhoff
FOR_1935_46	E. du Perron
FOR_1935_47	B. Roest Crollius
FOR_1935_48	Reinold Kuipers
FOR_1935_49	F.W. van Heerikhuizen
FOR_1935_53	Multatuli
FOR_1935_53	Max Lamberty
FOR_1935_53	Albrecht Rodenbach
FOR_1935_53	Raymond Brulez
FOR_1935_53	Bernard Shaw
FOR_1935_54	René Verbeeck
FOR_1935_55	Jan Vercammen
FOR_1935_57	Frans van Cauwelaert
FOR_1935_57	Marnix Gijsen
FOR_1935_60	Karel van de Woestijne
FOR_1935_60	Marnix Gijsen
FOR_1935_61	Leopold
FOR_1935_61	Wies Moens
FOR_1935_62	Multatuli
FOR_1935_62	Max Lamberty
FOR_1935_62	Jules Laforgue
FOR_1935_62	James Joyce
FOR_1935_62	Plato
FOR_1935_62	Gerard Walschap
FOR_1935_62	Raymond Brulez
FOR_1935_63	Fritz Francken
FOR_1935_64	Marcel Matthijs
FOR_1935_65	Gerard Walschap
FOR_1935_66	Ernest Michel
FOR_1935_66	J. van Heugten
FOR_1935_66	Gerard Walschap
FOR_1935_66	Raymond Brulez
FOR_1935_67	M.R.J. Brinkgreve
FOR_1935_67	V.W.D. Schenk
FOR_1935_68	Victor E. van Vriesland
FOR_1935_69	Jan Engelman
FOR_1935_71	Hendrik de Vries
FOR_1935_75	N.A. Donkersloot
FOR_1935_75	Albert Verwey
FOR_1935_75	Albe
FOR_1935_75	Menno ter Braak
FOR_1935_76	Julien Benda
FOR_1935_76	Menno ter Braak
FOR_1935_77	J.C. Noordstar
FOR_1935_78	Nine van der Schaaf
FOR_1935_81	Willem van Doorn
FOR_1935_83	H. Marsman
FOR_1935_83	J.C. Bloem
FOR_1935_83	Anton van Duinkerken
FOR_1935_85	René Verbeeck
FOR_1935_86	Jacob Smit
FOR_1935_86	Albe
FOR_1935_86	Marnix Gijsen
FOR_1935_88	Pieter G. Buckinx
FOR_1935_89	Multatuli
FOR_1935_89	Guido Gezelle
FOR_1935_89	Max Lamberty
FOR_1935_89	Raymond Brulez
FOR_1935_90	Max Lamberty
FOR_1935_90	Wies Moens
FOR_1935_90	Raymond Brulez
FOR_1935_90	Maurice Roelants
FOR_1935_90	René de Clercq
FOR_1935_90	Paul Valéry
FOR_1935_90	Horatius
FOR_1935_90	Urbain van de Voorde
FOR_1935_92	Bert Decorte
FOR_1935_94	Jan Vercammen
FOR_1935_96	Albe
FOR_1935_96	Albert Helman
FOR_1935_101	Hendrik de Vries
FOR_1935_103	L. Rood
FOR_1935_104	Albert Verwey
FOR_1935_104	Willem Kloos
FOR_1935_104	Stefan George
FOR_1935_104	Léon
FOR_1935_104	Novalis
FOR_1935_104	Albe
FOR_1935_104	Paul Valéry
FOR_1935_105	Albert Verwey
FOR_1935_105	Willem Kloos
FOR_1935_105	Stefan George
FOR_1935_105	Léon
FOR_1935_105	Novalis
FOR_1935_105	Albe
FOR_1935_105	Paul Valéry
FOR_1935_109	Frederik van Eeden
FOR_1935_109	E. du Perron
FOR_1935_109	Fred Batten
FOR_1935_110	Menno ter Braak
FOR_1935_111	Novalis
FOR_1935_111	Albe
FOR_1935_115	Ludo Poplemont
FOR_1935_116	Paul Rogghé
FOR_1935_118	Menno ter Braak
FOR_1935_118	Bert Decorte
FOR_1935_118	Jan Engelman
FOR_1935_119	André Demedts
FOR_1935_120	Dirk Coster
FOR_1935_120	Albe
FOR_1935_121	Paul de Vree
FOR_1935_125	Jan Romein
FOR_1935_125	W. van Ravesteyn
FOR_1935_125	Plato
FOR_1935_126	Ed. Hoornik
FOR_1935_127	F.C. Terborgh
FOR_1935_128	Taeke de Groot
FOR_1935_129	Rudolf Escher
FOR_1935_130	Johan Fabricius
FOR_1935_130	Albe
FOR_1935_131	Herman van den Bergh
FOR_1935_131	Garmt Stuiveling
FOR_1935_131	Leopold
FOR_1935_131	Hendrik de Vries
FOR_1935_131	J.H. Leopold
FOR_1935_134	J. Presser
FOR_1935_134	Hugo de Vries
FOR_1935_135	C.L. Sciarone
FOR_1935_136	C.L. Sciarone
FOR_1935_137	Novalis
FOR_1935_138	F. Schmidt-Degener
FOR_1935_138	Gerard Brom
FOR_1935_139	Marcel Matthijs
FOR_1935_143	L. Peeters
FOR_1935_143	Peeters
FOR_1935_145	Ernest Claes
FOR_1935_145	Jeanne de Bruyn
FOR_1935_145	Stephanie Claes-Vetter
FOR_1935_148	Marcel Matthijs
FOR_1935_149	Ernest Claes
FOR_1935_149	Lode Monteyne
FOR_1935_149	Felix Timmermans
FOR_1935_149	J.G.R. van Dyck
FOR_1935_150	Constant van Wessem
FOR_1935_151	Victor E. van Vriesland
FOR_1935_153	Multatuli
FOR_1935_153	E. du Perron
FOR_1935_155	Hugo de Groot
FOR_1935_156	Leopold
FOR_1935_156	Hendrik de Vries
FOR_1935_156	Herman van den Bergh
FOR_1935_158	Michelangelo
FOR_1935_158	Willem Kloos
FOR_1935_158	H. Marsman
FOR_1935_158	Jan Greshoff
FOR_1935_159	Victor Varangot
FOR_1935_159	Edgar Allan Poe
FOR_1935_161	Gerard Walschap
FOR_1935_161	Raymond Herreman
FOR_1935_161	Maurice Roelants
FOR_1935_161	Marnix Gijsen
FOR_1935_165	Gerard Walschap
FOR_1935_165	Dirk Vansina
FOR_1935_165	Cyriel Verschaeve
FOR_1935_168	André Demedts
FOR_1935_169	Maurits Sabbe
FOR_1935_170	Leopold
FOR_1935_177	Pieter G. Buckinx
FOR_1935_178	Pieter G. Buckinx
FOR_1935_179	Pieter G. Buckinx
FOR_1935_180	Jan Vercammen
FOR_1935_181	André Demedts
FOR_1935_183	Multatuli
FOR_1935_183	Menno ter Braak
FOR_1935_189	J.C. Bloem
FOR_1935_193	E. du Perron
FOR_1935_193	Bert Decorte
FOR_1935_194	J.B. Besançon
FOR_1935_195	Adriaan Morriën
FOR_1935_197	Thomas Mann
FDL_1960_2	S. Dresden
FDL_1960_2	Plato
FDL_1960_3	J.H. Thiel
FDL_1960_4	Jan Romein
FDL_1960_4	Stefan George
FDL_1960_4	Leopold
FDL_1960_4	Alphons Diepenbrock
FDL_1960_4	A. Roland Holst
FDL_1960_5	H.F.A. van der Lubbe
FDL_1960_5	G.A. van Es
FDL_1960_5	P.C. Paardekooper
FDL_1960_5	E.M. Uhlenbeck
FDL_1960_5	B. van den Berg
FDL_1960_5	A. Sassen
FDL_1960_5	Gerlach Royen
FDL_1960_5	H. Roose
FDL_1960_5	F.G. Droste
FDL_1960_5	C.B. van Haeringen
FDL_1960_5	A.G.F. van Holk
FDL_1960_5	K. Fokkema
FDL_1960_5	M.J. Langeveld
FDL_1960_5	P. Eringa
FDL_1960_5	C.G.N. de Vooys
FDL_1960_6	Geerten Gossaert
FDL_1960_6	C.F.P. Stutterheim
FDL_1960_6	Novalis
FDL_1960_8	A. de Buck
FDL_1960_10	Homerus
FDL_1960_11	A. Teeuw
FDL_1960_11	G.W. Locher
FDL_1960_12	J.G. Bomhoff
FDL_1960_12	J.J. Gielen
FDL_1960_12	C.F.P. Stutterheim
FDL_1960_12	F. Vos
FDL_1960_13	Alain Robbe-Grillet
FDL_1960_13	S. Dresden
FDL_1960_14	Lucebert
FDL_1960_14	J.G. Bomhoff
FDL_1960_14	Alain Robbe-Grillet
FDL_1960_14	Hugo Claus
FDL_1960_14	Aart van der Leeuw
FDL_1960_15	A.E. Cohen
FDL_1960_15	J.R. de Groot
FDL_1960_16	Homerus
FDL_1960_16	T.J. de Boer
FDL_1960_16	H.J. Drossaart Lulofs
FDL_1960_16	J. de Boer
FDL_1960_16	W. Jaeger
FDL_1960_16	Albe
FDL_1960_17	N.A. Donkersloot
FDL_1960_20	Homerus
FDL_1960_20	H.J. Prakke
FDL_1960_20	Plato
FDL_1960_20	L. Geschiere
FDL_1960_20	R.E.H. Westendorp Boerma
FDL_1960_20	G.G. Kloeke
FDL_1960_20	E.J. Haslinghuis
FDL_1960_20	G.W.J. Drewes
FDL_1960_20	J.H. Kramers
FDL_1960_20	J.J. Terwen
FDL_1960_20	Jo Daan
FDL_1960_20	W. Drop
FDL_1960_20	J.C. Opstelten
FDL_1960_20	P.J. Meertens
FDL_1960_20	C.F.P. Stutterheim
FDL_1960_20	J.H. Kramer
FDL_1960_20	W.J.W. Koster
FDL_1960_20	Horatius
FDL_1960_20	H.T. Wallinga
FDL_1960_21	Karel Reijnders
FDL_1960_21	Harry G.M. Prick
FDL_1960_21	Albe
FDL_1960_22	J.H.F. Kohlbrugge
