Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering
Frans Erens	0.030201342281879193	0.024563758389261742	0.005637583892617449	0.0006836555831018473	0.2985655074108132	2458.269047619015	0.05505479876738834	0.13363112964065912	0.05595272138023068
H. Marsman	0.05422818791946308	0.030738255033557045	0.023489932885906038	0.004421050497199078	0.308293158490432	2552.5119047618923	0.06214310117830585	0.10653208257004808	0.04017937907347265
Herman Menagé Challa	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	2.4666101669607727e-07	0.19663153016303608	1532.7293650793706	0.00032680313906306366	0.3333333333333333	0.0
C.J. Kelk	0.03328859060402684	0.021208053691275167	0.012080536912751677	0.0013898334241267164	0.29420229967080674	2411.7190476190126	0.03520621454522925	0.1277204104306908	0.03897901545164493
H.W.J.M. Keuls	0.0069798657718120796	0.00657718120805369	0.0004026845637583892	0.00017584242572692295	0.2692051419175751	2194.5690476190057	0.014822775426015965	0.18075471698113207	0.3333333333333333
P.C. Boutens	0.03543624161073825	0.028590604026845635	0.0068456375838926165	0.002788953470711137	0.30981607592946003	2551.1523809523637	0.06132091317316305	0.1366597486452208	0.09267879813796022
Bernard Verhoeven	0.01758389261744966	0.012885906040268454	0.004697986577181208	0.0002298147931651894	0.28153751375035535	2280.9357142856497	0.033392578961495924	0.18877131099353323	0.05635697232590201
Multatuli	0.13315436241610737	0.13181208053691273	0.0013422818791946308	0.014016016652099516	0.37156280107292833	3202.1523809524133	0.16684635582352603	0.032510665654862055	0.024898949070331446
Albert Verwey	0.0708724832214765	0.06590604026845637	0.004966442953020134	0.0037024465350948264	0.33130135709915853	2794.9190476190533	0.11097216955035091	0.0703426562870636	0.02590761406978387
Marcellus Emants	0.02751677852348993	0.025906040268456373	0.0016107382550335568	0.0003654467230483368	0.30089776349650477	2474.6023809523517	0.047706178248318874	0.10268305514371802	0.011461318051575931
Hélène Swarth	0.022147651006711407	0.02174496644295302	0.0004026845637583892	3.0462514027582476e-05	0.3059218209571743	2498.2523809523805	0.04351838383972154	0.10092387287509239	0.0
Herman Gorter	0.05140939597315436	0.05087248322147651	0.0005369127516778523	0.001968516092417519	0.3215456710218335	2695.8357142857276	0.09238922420609341	0.08033492822966508	0.04496047430830039
Wouter Hutschenruyter	0.003087248322147651	0.0016107382550335568	0.001476510067114094	2.8348244284344554e-05	0.23873875549881288	1892.8785714284904	0.004027948790936146	0.2389558232931727	0.05362776025236593
J.A. Lambert-van der Kolf	0.0017449664429530199	0.0009395973154362415	0.0008053691275167784	4.612857993079523e-07	0.24185474064004422	1921.366666666584	0.004858319843488938	0.48	0.07716371220020855
Marie Koenen	0.017718120805369126	0.01758389261744966	0.00013422818791946307	0.00012009119521336492	0.2802954127614837	2292.116666666609	0.04245020664673079	0.17985195466111498	0.0
Marie Gijsen	0.0022818791946308723	0.0022818791946308723	0.0	0.0	0.2562773838332182	2050.3833333332473	0.008524726517889169	0.33088235294117646	0.0
Ed. Hoornik	0.03060402684563758	0.023624161073825502	0.0069798657718120796	0.001365158015523721	0.29704267647860677	2449.7119047618744	0.049905845891512764	0.13304970025140206	0.04658474426585249
Rie Cramer	0.0025503355704697985	0.0025503355704697985	0.0	0.0	0.25356840480311427	2023.9571428570528	0.007639743705969208	0.19298245614035087	0.0
Johan de Meester	0.05020134228187919	0.025637583892617447	0.024563758389261742	0.0050885395398311	0.301677099095102	2498.492857142836	0.05856380768397672	0.07675476354453627	0.02617690564677055
Pieter van der Meer de Walcheren	0.012751677852348993	0.012751677852348993	0.0	0.0	0.2758365731523196	2265.6095238094663	0.030417231201949696	0.18555431131019037	0.0
Pol de Mont	0.04335570469798657	0.038120805369127514	0.00523489932885906	0.0024600166153124748	0.3156329981886686	2612.3857142857073	0.08108938338907504	0.1015829358362825	0.03866894451459556
Karel van de Woestijne	0.046979865771812075	0.04523489932885905	0.0017449664429530199	0.0012318715702497533	0.3200520666618368	2664.7023809523816	0.0977407613645505	0.1007041100376617	0.03508953524479867
Cyriel Verschaeve	0.02228187919463087	0.022013422818791945	0.00026845637583892615	1.681856714202792e-05	0.2820894844266044	2311.219047618999	0.05437231901224571	0.17400511135450894	0.0
Max Brod	0.007785234899328858	0.007785234899328858	0.0	0.0	0.26337333572455185	2132.4952380951736	0.010888724341745842	0.1191772534785239	0.0
H. Mol	0.013422818791946307	0.01315436241610738	0.00026845637583892615	0.0003217238860190346	0.28422006965641267	2315.983333333287	0.0328295662559541	0.17484848484848484	0.0
Willem Kloos	0.056107382550335566	0.04832214765100671	0.007785234899328858	0.006178966565699231	0.32546043769051786	2707.702380952399	0.09662566497153428	0.08514607128508293	0.07852898591602264
Daan van der Zee	0.0032214765100671136	0.0032214765100671136	0.0	0.0	0.24838171984038684	1981.3142857141897	0.004553536949589992	0.20471014492753623	0.0
Ina Boudier-Bakker	0.017315436241610735	0.017181208053691274	0.00013422818791946307	4.9306390464873994e-05	0.2962153096534166	2414.5190476190064	0.03892999336509654	0.12421269379844961	0.0
Edward Vermeulen	0.00657718120805369	0.00657718120805369	0.0	0.0	0.24563882362691	1979.8047619046993	0.019453096299803845	0.3983843537414966	0.0
Maria Viola	0.006174496644295302	0.006040268456375839	0.00013422818791946307	1.6945615151501358e-06	0.263435424821011	2127.592857142794	0.01278121472771593	0.17004830917874397	0.0
Sybold van Ravesteyn	0.012483221476510067	0.0025503355704697985	0.009932885906040268	0.00010734912854085791	0.24032205929093015	1917.9357142856386	0.005356429210558505	0.17347417840375587	0.04235206358597096
Nico Rost	0.025906040268456373	0.016375838926174495	0.009530201342281878	0.0018464050999072489	0.2892276125651043	2363.638095238051	0.03041972984083381	0.11554871462518902	0.039480428020892425
Huib Luns	0.0033557046979865767	0.0033557046979865767	0.0	0.0	0.2576943993836388	2076.349999999922	0.011718403465556363	0.3466666666666667	0.0
Arthur van Schendel	0.04093959731543624	0.035973154362416104	0.004966442953020134	0.0012708054781140632	0.3118304333838714	2579.6523809523565	0.07825258127291239	0.12075402477448315	0.13406412570336554
Wies Moens	0.03100671140939597	0.03100671140939597	0.0	0.0	0.29599003024677734	2443.935714285678	0.0708349292743592	0.12309429700734048	0.0
A. Roland Holst	0.07369127516778523	0.06080536912751677	0.012885906040268454	0.007952544201543807	0.3285423666169358	2765.419047619056	0.11153549211982025	0.08753051031198665	0.05897119682575274
Geerten Gossaert	0.021073825503355702	0.01825503355704698	0.0028187919463087247	0.0005189283854619	0.29514303703928657	2417.30238095234	0.03678304474105619	0.14638829874162446	0.045377226335801484
Charley Toorop	0.015167785234899327	0.0069798657718120796	0.008187919463087247	0.0023130588992120913	0.2762902879773057	2225.895238095188	0.02485435287756247	0.29055555555555557	0.08093498555499845
Piet Visser	0.0013422818791946308	0.0009395973154362415	0.0004026845637583892	6.774298854062265e-07	0.2413416792760816	1885.130952380867	0.0023401759767861115	0.4186046511627907	0.15789473684210525
J. Eigenhuis	0.00657718120805369	0.004026845637583892	0.0025503355704697985	3.468464846104656e-05	0.2585758147326061	2078.64999999993	0.011190854720034742	0.31191088260497	0.10184764500984402
Herman Teirlinck	0.06053691275167784	0.03973154362416107	0.020805369127516776	0.004711291133292263	0.3135693762532001	2607.335714285708	0.08557088597655889	0.10378744552034236	0.04799487152057339
Jan Campert	0.022416107382550333	0.013825503355704696	0.008590604026845637	0.0010119354284562731	0.2814565237285642	2311.9047619047237	0.02693985340021194	0.13338871631871704	0.04877757554634757
Henriette Roland Holst-van der Schalk	0.0148993288590604	0.0069798657718120796	0.007919463087248321	0.0001715765096299037	0.27860332814660144	2250.1214285713672	0.030271211291749027	0.3401909150757077	0.09180252583237658
Marnix Gijsen	0.0868456375838926	0.05624161073825503	0.03060402684563758	0.009445096639954435	0.3210392334247391	2700.102380952387	0.11467442821705245	0.0808324756456593	0.03545322629901736
Richard Minne	0.018657718120805366	0.018523489932885905	0.00013422818791946307	2.3643915406394938e-06	0.2925659852237411	2395.145238095203	0.04633743953750874	0.16260035449900948	0.0
J.C. Bloem	0.05758389261744966	0.039060402684563754	0.018523489932885905	0.004342547722025893	0.31397187850113434	2605.285714285712	0.0692939767085213	0.09922295603653088	0.040147565425147705
Jacob Israël de Haan	0.014765100671140938	0.013288590604026844	0.001476510067114094	0.0001312740211095652	0.2834296546307169	2327.652380952352	0.031112611922976176	0.16469214083096947	0.01251303441084463
Daan Boens	0.006442953020134227	0.006308724832214765	0.00013422818791946307	4.565825089924001e-07	0.2709046316826988	2172.8285714284825	0.021099557893594856	0.2566489361702128	0.0
Aart van der Leeuw	0.029127516778523488	0.027919463087248318	0.0012080536912751677	0.0003625187411039159	0.3049492481564752	2512.866666666634	0.06003253800749547	0.12060430180949129	0.044947209653092006
Jan Stuyt	0.0013422818791946308	0.0010738255033557046	0.00026845637583892615	4.870092638113762e-07	0.2362027830102928	1858.3166666665948	0.002350886512045967	0.3333333333333333	0.041666666666666664
Otto van Rees	0.007785234899328858	0.00657718120805369	0.0012080536912751677	0.0001684517132240363	0.26437504533755807	2134.6166666665845	0.016627227985274964	0.1742562234365513	0.07552392249901146
Gerard van Eckeren	0.0174496644295302	0.010335570469798657	0.007114093959731543	0.0007555607458828459	0.27710410325853485	2266.669047619016	0.027705301542818576	0.1660889313889553	0.03634788884879105
Maurice Roelants	0.038657718120805366	0.024295302013422816	0.014362416107382548	0.001390029204175241	0.2971870383892944	2438.152380952351	0.058854277838028886	0.14075401341436838	0.047997817110966956
Jan van Nijlen	0.022953020134228185	0.019865771812080536	0.003087248322147651	0.0002627685180605249	0.2974761835771465	2431.1357142856905	0.0455608712190837	0.1487063033305808	0.019457637505745366
Job Steynen	0.0006711409395973154	0.0004026845637583892	0.00026845637583892615	0.00011555485418112267	0.22563515700042316	1775.5142857142216	0.0009990132125549348	0.05	0.0
Kees Meekel	0.0034899328859060398	0.0034899328859060398	0.0	0.0	0.26367889672370826	2106.592857142781	0.010183474730498743	0.24	0.0
G.P.M. Knuvelder	0.020805369127516776	0.006174496644295302	0.014630872483221475	0.000578969378012065	0.25133558564150094	2042.3976190475432	0.00932603740944066	0.12770508303975844	0.04161553464138841
Paul Claudel	0.020671140939597314	0.020402684563758388	0.00026845637583892615	0.0005916183141591544	0.2924260768083074	2388.519047619002	0.05259052964700856	0.14763562271839714	0.07337883959044368
B.H. Molkenboer	0.008187919463087247	0.007785234899328858	0.0004026845637583892	0.0004288659172995883	0.27618110082573105	2233.642857142799	0.022950786871863426	0.2031164570803718	0.010273972602739725
Antoon Derkinderen	0.003624161073825503	0.0017449664429530199	0.001879194630872483	5.9580179217430584e-05	0.24089008464280945	1918.0023809523059	0.004460368550757931	0.16809116809116809	0.036656631839915
C.A. Terburg	0.001476510067114094	0.0009395973154362415	0.0005369127516778523	6.52334442202947e-06	0.23558853064898505	1866.4071428570671	0.002965259396151047	0.41509433962264153	0.11448763250883393
P.A. Kerstens	0.0010738255033557046	0.0005369127516778523	0.0005369127516778523	2.315050415301659e-06	0.22601043376882302	1778.5976190475553	0.001038519320534106	0.40384615384615385	0.11464968152866242
Jop Pollmann	0.003624161073825503	0.002953020134228188	0.0006711409395973154	0.00012822064623922879	0.25079441397140234	2013.05952380944	0.007654657403771647	0.2910662824207493	0.14429530201342283
Matthijs Vermeulen	0.013422818791946307	0.008187919463087247	0.00523489932885906	0.00010543348983708343	0.2677318213072556	2185.4285714285174	0.017462645678381728	0.19933184855233854	0.06180849396646294
Jacques Schreurs	0.006711409395973153	0.006442953020134227	0.00026845637583892615	5.429038914008969e-07	0.25636703903816027	2078.259523809449	0.010119752425383186	0.2869387755102041	0.0
Menno ter Braak	0.0625503355704698	0.04657718120805369	0.015973154362416107	0.004561271817032468	0.31427443395388505	2636.0785714285703	0.0842518654236162	0.08566943674976917	0.049017364346153634
Wim Snitker	0.0013422818791946308	0.0013422818791946308	0.0	0.0	0.23325150830768834	1859.8857142856648	0.005376819112485975	0.5111111111111111	0.0
Gérard de Nerval	0.009798657718120805	0.009664429530201342	0.00013422818791946307	0.0006426035444421511	0.2762122883477034	2240.883333333291	0.017781041905045338	0.1020175104682147	0.0
Sigmund Freud	0.015570469798657716	0.013422818791946307	0.002147651006711409	0.0017266588571582038	0.28825619226481497	2342.6523809523455	0.021537200223865845	0.06678673270298664	0.03259634711177139
Robert Guiette	0.011275167785234899	0.005906040268456376	0.005369127516778523	0.00023013607024178852	0.24794707749245687	2026.3976190475719	0.015404183577218124	0.40993071593533487	0.13611921493336535
Wouter Lutkie	0.003624161073825503	0.0034899328859060398	0.00013422818791946307	2.2417857962052336e-06	0.25339251211676034	2035.3666666665774	0.00888895344030822	0.3034188034188034	0.0
Vincent Cleerdin	0.0017449664429530199	0.001476510067114094	0.00026845637583892615	0.00011567425476806928	0.24561911125802957	1939.119047618964	0.004240498245337204	0.1987179487179487	0.0
Jozef Cantré	0.009664429530201342	0.00912751677852349	0.0005369127516778523	0.00029653011240934543	0.27140060132738836	2198.0761904761075	0.024692439819015075	0.16816758026624903	0.008483563096500531
Mary Robbers	0.001879194630872483	0.0017449664429530199	0.00013422818791946307	0.00010880249679926409	0.23799104079541086	1890.5642857142302	0.003869273256405475	0.2111111111111111	0.0
Constant van Wessem	0.019865771812080536	0.016778523489932886	0.003087248322147651	0.0003656109360626512	0.29409617884610884	2396.785714285681	0.036439007608401026	0.17940581309786607	0.04246655031995346
Willem Nieuwenhuis	0.005906040268456376	0.004161073825503355	0.0017449664429530199	2.066941796057143e-05	0.26901269391950366	2165.842857142798	0.01331999265241872	0.33014861995753714	0.053637660485021395
J.A. Alberdingk Thijm	0.0261744966442953	0.020134228187919462	0.006040268456375839	0.0038959296775285834	0.2885622508656978	2385.6595238094906	0.0366100383030956	0.09269350827998518	0.023010169210695274
J.F.M. Sterck	0.014765100671140938	0.01221476510067114	0.0025503355704697985	0.0005143251642846283	0.2900679418278194	2351.802380952338	0.026928808184486237	0.11634117843431814	0.0207208775901097
Emile Erens	0.0009395973154362415	0.0006711409395973154	0.00026845637583892615	4.719886743951993e-08	0.24086636331492736	1916.935714285641	0.0031271452156650687	0.3333333333333333	0.0
Israël Querido	0.011946308724832214	0.006442953020134227	0.005503355704697986	0.000131444598379828	0.2798304449677482	2257.01190476186	0.023654901102177363	0.3970474967907574	0.12176721703973076
Gerben Colmjon	0.01610738255033557	0.007919463087248321	0.008187919463087247	0.0006843175981203969	0.2668701019544037	2175.5666666666148	0.015758825674987747	0.12291286656377157	0.03979425248797942
Charles Nypels	0.003892617449664429	0.003624161073825503	0.00026845637583892615	0.00012873784094589424	0.2520997598003697	2026.3023809522906	0.007309184570788864	0.24320987654320989	0.06976744186046512
Michel de Ghelderode	0.004563758389261745	0.0044295302013422815	0.00013422818791946307	1.14304748715905e-05	0.2507104177619397	2020.6619047618333	0.011286194682332183	0.22459893048128343	0.0
Willem Doevenspeck	0.004295302013422818	0.004295302013422818	0.0	0.0	0.21952723073325284	1751.1619047618688	0.012901927386151587	0.7721774193548387	0.0
Willem Putman	0.008053691275167784	0.006174496644295302	0.001879194630872483	4.4960109054691685e-05	0.2751713262980186	2207.2166666665953	0.020339199134546463	0.2650568181818182	0.06123745394486088
Anton Van de Velde	0.016241610738255034	0.014630872483221475	0.0016107382550335568	3.7532471400561604e-05	0.2622210462546191	2122.159523809441	0.04195143921539068	0.3255413046476348	0.10936351609584007
Herman de Man	0.02174496644295302	0.020671140939597314	0.0010738255033557046	0.0001021479306444344	0.2925309955705421	2405.985714285671	0.04728544107967269	0.1510468594217348	0.0439134646432031
J. Cuypers	0.012885906040268454	0.005637583892617449	0.007248322147651006	0.0004840080849681175	0.23892531569847006	1919.414285714226	0.017568634403641047	0.5231941683233929	0.16115369782751365
Charles Eyck	0.009530201342281878	0.009395973154362415	0.00013422818791946307	0.0002751404147559315	0.3053489694105346	2456.033333333325	0.02134361475847439	0.127364185110664	0.0
J.J. ten Berge S.J.	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	1.2449094705344926e-06	0.22255565437997246	1747.6238095237484	0.0007677400450969348	0.0	0.0
J.H. Abendanon	0.0013422818791946308	0.0012080536912751677	0.00013422818791946307	0.00012480771527776762	0.22359320987824738	1761.195238095194	0.000873441583463479	0.14444444444444443	0.0
A. den Doolaard	0.016241610738255034	0.009798657718120805	0.006442953020134227	0.0004877703727320837	0.2892447134704768	2334.802380952341	0.02447819018105111	0.19764072847682118	0.060881685361070095
Herman van den Bergh	0.020268456375838923	0.01758389261744966	0.0026845637583892616	0.0007105313255849203	0.29450339166372735	2408.511904761876	0.0378825787023201	0.15331272084805653	0.021361041740991793
Anton van Duinkerken	0.1355704697986577	0.059463087248322145	0.07610738255033557	0.03287789089729914	0.3171883446103984	2687.2119047618976	0.10551088414754123	0.05145925720892888	0.024527793508327348
A.A.M. Stols	0.040805369127516776	0.040536912751677846	0.00026845637583892615	1.8709360527680823e-05	0.30887712078079144	2577.678571428551	0.07575785300514652	0.0886963696369637	0.0
M. Stol	0.042013422818791946	0.04187919463087248	0.00013422818791946307	0.0003124355527148787	0.3095220397928614	2586.4285714285506	0.07789060580171517	0.08769558450069632	0.0
Blaise Cendrars	0.004026845637583892	0.003758389261744966	0.00026845637583892615	1.916859009165099e-06	0.25827547853472227	2088.566666666592	0.012377103120070492	0.27764976958525345	0.008695652173913044
Top Naeff	0.028724832214765097	0.022953020134228185	0.0057718120805369125	0.0018394301627491	0.302030983449168	2470.5190476190355	0.044545744296072845	0.10142700329308452	0.039614901379028476
Frits Hopman	0.008993288590604026	0.004563758389261745	0.0044295302013422815	0.0003574798415959429	0.27112984752680674	2177.859523809457	0.013775420821235902	0.16757617098681218	0.03749198266311636
Felix Timmermans	0.03463087248322147	0.03369127516778523	0.0009395973154362415	0.0005206443633092764	0.3008052535772105	2495.785714285691	0.076700577194906	0.1198570222007722	0.017045454545454544
A.M. de Jong	0.020268456375838923	0.020134228187919462	0.00013422818791946307	7.685100199562149e-06	0.2993694289777966	2448.6190476190154	0.04301688479800596	0.10750551876379691	0.0
Guido Gezelle	0.07744966442953019	0.07664429530201342	0.0008053691275167784	0.0020396957468633457	0.33431257014461657	2841.385714285734	0.1373739854981891	0.06279976650558762	0.04065743944636678
Caesar Gezelle	0.020805369127516776	0.016241610738255034	0.004563758389261745	0.001776984536279538	0.28779831973915604	2347.83571428568	0.03365840900519946	0.12294463087248322	0.04769198042969581
J.C. van Schagen	0.009261744966442952	0.007651006711409395	0.0016107382550335568	0.0005092098094121442	0.26815742141786847	2187.397619047579	0.013495755655063165	0.14795046968403075	0.02272073626689675
Julien Benda	0.007114093959731543	0.0069798657718120796	0.00013422818791946307	0.00030372554589402776	0.2792075702828705	2245.304761904688	0.02006455927642966	0.1539578794480755	0.0
Miguel de Unamuno	0.004966442953020134	0.004563758389261745	0.0004026845637583892	0.0008518356161782945	0.2601571920296838	2075.9428571427566	0.007118395649027473	0.08960843373493976	0.015037593984962405
William Blake	0.0069798657718120796	0.0068456375838926165	0.00013422818791946307	0.0001779633556112898	0.26447509536282504	2147.619047618982	0.01346156239598968	0.13056603773584904	0.0
H.W.E. Moller	0.008590604026845637	0.007651006711409395	0.0009395973154362415	0.00024452140875246226	0.27696290771251625	2234.9261904761474	0.016307139576263764	0.1478628230616302	0.1465252581635501
Dop Bles	0.0028187919463087247	0.0017449664429530199	0.0010738255033557046	3.502098415904697e-06	0.2536421340242741	2036.5333333332524	0.0075557111248499564	0.2857142857142857	0.0344988344988345
Selma Lagerlöf	0.013020134228187917	0.012885906040268454	0.00013422818791946307	0.00021612803270348128	0.2721101256494701	2201.7928571427738	0.03089421424098562	0.20532646048109965	0.0
Willem ten Berge	0.003892617449664429	0.0026845637583892616	0.0012080536912751677	6.203256746071236e-05	0.2638332347603373	2106.7119047618244	0.008427215701285996	0.33665835411471323	0.11428064153400012
Jan Greshoff	0.060402684563758385	0.029530201342281875	0.030872483221476506	0.0054449086697598474	0.3068813649661988	2536.6785714285556	0.07115534487639101	0.10349387803621667	0.03679571012905818
D.A.M. Binnendijk	0.03449664429530201	0.01959731543624161	0.0148993288590604	0.0013377009969888461	0.29065390285343556	2386.2119047618753	0.03383222617402099	0.13366502343131884	0.04413085929196768
J. Wille	0.0174496644295302	0.015033557046979864	0.0024161073825503354	0.0009903135265985318	0.2886473825186555	2376.5357142856815	0.027862082999342473	0.16067804703354424	0.06536259541984733
J.C. Hol	0.0017449664429530199	0.0017449664429530199	0.0	0.0	0.24275912314013418	1927.9928571427777	0.0032853891479461147	0.1987179487179487	0.0
Alphons Diepenbrock	0.01651006711409396	0.015973154362416107	0.0005369127516778523	0.00015138469523705994	0.2874769841291752	2357.3190476190093	0.030547173388863164	0.11103705678485737	0.014598540145985401
J. Slauerhoff	0.026442953020134226	0.01838926174496644	0.008053691275167784	0.0007677827356542942	0.3011200196310584	2466.3285714285457	0.048568905911254893	0.20029057700290576	0.08407109492251395
Jozef Muls	0.024966442953020133	0.0148993288590604	0.010067114093959731	0.0016369503512140586	0.2779858983365254	2262.083333333277	0.04038304637725822	0.1809476686652308	0.05602712054761044
Joris Iven	0.007516778523489932	0.007382550335570469	0.00013422818791946307	7.584953456065736e-05	0.26236167751400696	2132.885714285644	0.013825454943446166	0.18961038961038962	0.0
Joris Ivens	0.007651006711409395	0.007248322147651006	0.0004026845637583892	3.71319425662894e-05	0.26230540691293164	2132.085714285644	0.013631880198949734	0.19717868338557995	0.060291060291060294
H.G. Cannegieter	0.0026845637583892616	0.002147651006711409	0.0005369127516778523	0.0001834372243118029	0.25001256395595517	1973.8785714284784	0.004140988865056028	0.22486772486772486	0.020339794209140942
Jacob van Lennep	0.02483221476510067	0.02483221476510067	0.0	0.0	0.3125750410651175	2556.0190476190305	0.05140745351027196	0.10716803760282022	0.0
Jean Cocteau	0.009798657718120805	0.009798657718120805	0.0	0.0	0.279052106137686	2251.052380952315	0.02468514850286645	0.17294520547945205	0.0
Mathias Kemp	0.0032214765100671136	0.0028187919463087247	0.0004026845637583892	1.94318391338129e-06	0.25624618086670026	2059.776190476105	0.008998888182178592	0.3007246376811594	0.037037037037037035
Pierre Kemp	0.015436241610738253	0.015033557046979864	0.0004026845637583892	9.774463013790636e-06	0.29326754025095464	2395.645238095196	0.03417000117401898	0.14508009153318077	0.09090909090909091
Lodewijk van Deyssel	0.04523489932885905	0.038120805369127514	0.007114093959731543	0.001093246908604838	0.31383088522749386	2607.4023809523733	0.07502049891115521	0.11572307039864292	0.08992857961272581
Theo Bogaerts	0.003892617449664429	0.003892617449664429	0.0	0.0	0.26160679163344924	2088.326190476104	0.011921093628456022	0.29064039408866993	0.0
Joris Eeckhout	0.02845637583892617	0.016241610738255034	0.01221476510067114	0.0014215155662812948	0.282366282189101	2299.2190476189962	0.045092466705961905	0.14125279642058167	0.0271300962514798
Ernest Michel	0.004832214765100671	0.004832214765100671	0.0	0.0	0.2670750774597665	2141.642857142777	0.0126147986018149	0.273015873015873	0.0
Cornelis Veth	0.008993288590604026	0.00657718120805369	0.0024161073825503354	0.0003282456734824629	0.27738692667986925	2230.519047619001	0.016339594126675894	0.1580498866213152	0.03549462763986662
Theo Vonck	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Gerard Wijdeveld	0.018657718120805366	0.007651006711409395	0.011006711409395973	0.000871980347050514	0.27675921243076346	2231.8119047618184	0.016574433845816784	0.1421706883944427	0.04110439786785175
Herman Poort	0.009932885906040268	0.007516778523489932	0.0024161073825503354	0.00022288855707871925	0.27483122690596484	2205.5523809523156	0.016960027545351978	0.16679035250463822	0.05102336638255928
W.L.M.E. van Leeuwen	0.019060402684563757	0.01315436241610738	0.005906040268456376	0.0005351522635264474	0.2855472705420368	2329.5785714285184	0.034712567631985956	0.15546554655465547	0.029105364838757617
Novalis	0.042147651006711404	0.042013422818791946	0.00013422818791946307	0.002042647394184006	0.325157583178875	2683.8857142857332	0.0815524484747101	0.0744912494912495	0.0
Hendrik de Vries	0.03704697986577181	0.029127516778523488	0.007919463087248321	0.0028287036052088294	0.30732477942745157	2530.319047619028	0.05587973250965346	0.11713683100448194	0.04095238450547114
Antoon Coolen	0.02308724832214765	0.020268456375838923	0.0028187919463087247	0.00023870743307924893	0.2994060737454051	2444.919047619007	0.051759813101880756	0.13667890656874745	0.008902077151335312
Stijn Streuvels	0.047919463087248315	0.04657718120805369	0.0013422818791946308	0.0021333732929225127	0.31753835122200275	2648.169047619049	0.0991011844104311	0.0932247403210576	0.043528064146620846
Herluf van Merlet	0.012885906040268454	0.002147651006711409	0.010738255033557046	0.005232951437222812	0.2434555508572795	1944.9023809523012	0.004616373655503296	0.0820355341083571	0.0317531692637623
Mien Proost	0.005637583892617449	0.005503355704697986	0.00013422818791946307	2.879260165408954e-07	0.2622069914201734	2133.6166666666036	0.016193130008556336	0.24302325581395348	0.0
Bernard Shaw	0.01261744966442953	0.012483221476510067	0.00013422818791946307	0.001506989367802607	0.2898273498978716	2346.7357142856713	0.026732598941897945	0.09816933638443937	0.0
Theo Schlichting	0.004832214765100671	0.0012080536912751677	0.003624161073825503	7.851064531739169e-05	0.24207015878698473	1895.8476190475276	0.0024033271915533927	0.30434782608695654	0.06103766066575393
N. van Wijk	0.015973154362416107	0.01087248322147651	0.005100671140939597	0.0015310933074598172	0.2733111257012221	2233.9666666666317	0.017150853286624277	0.10750463689542017	0.03443467800363621
Hendrik Wiegersma	0.001879194630872483	0.0006711409395973154	0.0012080536912751677	1.261851311479914e-07	0.23665985384965288	1878.685714285646	0.0030962214535377864	0.625	0.0550210463018641
Melati van Java	0.008187919463087247	0.008187919463087247	0.0	0.0	0.27317275004439556	2217.4761904761504	0.01371445253009622	0.11721311475409836	0.0
Henri Morel	0.0013422818791946308	0.0004026845637583892	0.0009395973154362415	9.874477423079257e-07	0.22201024910034825	1741.3904761904191	0.0011917013996175813	0.6071428571428571	0.11613691931540342
Henri Borel	0.013691275167785233	0.012348993288590604	0.0013422818791946308	0.000314217283913055	0.29058484341705815	2358.2690476190196	0.027610242937563	0.14022140221402213	0.010434782608695653
Ellen Russe	0.006308724832214765	0.004026845637583892	0.0022818791946308723	0.00032643426650382515	0.24529889379362055	1965.6190476189763	0.011427189968843753	0.2541743970315399	0.026028073640403472
K.F. Proost	0.01530201342281879	0.009664429530201342	0.005637583892617449	0.0005117866684023919	0.272990839225791	2226.4190476190015	0.019035523178407635	0.17621419676214198	0.04674123678465426
Prosper van Langendonck	0.009664429530201342	0.009664429530201342	0.0	0.0	0.28481065325895133	2301.2190476189994	0.027625692311584987	0.16588419405320814	0.0
Achilles Mussche	0.028590604026845635	0.015167785234899327	0.013422818791946307	0.0005222884664001615	0.2945920654538224	2395.6190476189995	0.04614963676506768	0.1755024178164234	0.054923077239628235
Pieter G. Buckinx	0.03221476510067114	0.007785234899328858	0.02442953020134228	0.011659261926600962	0.3096199898054541	2480.683333333325	0.02113949465100452	0.11625471302890658	0.03581139362761584
Jan Vercammen	0.030335570469798654	0.019060402684563757	0.011275167785234899	0.0008561779120480567	0.28150511214904905	2303.211904761845	0.04914801916989976	0.1430567582460836	0.03767120637123759
Urbain van de Voorde	0.023758389261744964	0.0148993288590604	0.008859060402684563	0.0013438874945298153	0.2911035905341371	2361.2523809523386	0.044867059228347606	0.18396347736625515	0.05022464244914765
André Demedts	0.06939597315436241	0.026711409395973152	0.042684563758389256	0.027877139379832116	0.32080764895574626	2615.250000000005	0.06450249666948131	0.08211754116190977	0.028117544215843348
Paul Rogghé	0.008590604026845637	0.008590604026845637	0.0	0.0	0.2664642877372884	2157.5547619046974	0.023041237352692857	0.27728174603174605	0.0
Eduard Verkade	0.01315436241610738	0.012348993288590604	0.0008053691275167784	5.046620600323258e-05	0.28781525204013503	2329.8023809523424	0.02781944578800503	0.140016831474858	0.020942408376963352
